Date,Collected?,Depth_type,Depth_(cm),# Victorian Alpine Resorts - Daily Snow Depth Records - Lake Mountain 1993-2023. CC-BY Alpine Resorts Victoria
23/6/2017,Yes,Natural,0,
24/6/2017,Yes,Natural,1,
25/6/2017,Yes,Natural,1,
26/6/2017,Yes,Natural,0,
27/6/2017,Yes,Natural,0,
28/6/2017,Yes,Natural,0,
29/6/2017,Yes,Natural,0,
30/6/2017,Yes,Natural,2,
1/7/2017,Yes,Natural,2,
2/7/2017,Yes,Natural,0,
3/7/2017,Yes,Natural,0,
4/7/2017,Yes,Natural,0,
5/7/2017,Yes,Natural,0,
6/7/2017,Yes,Natural,0,
7/7/2017,Yes,Natural,1,
8/7/2017,Yes,Natural,0,
9/7/2017,Yes,Natural,2,
10/7/2017,Yes,Natural,0,
11/7/2017,Yes,Natural,0,
12/7/2017,Yes,Natural,0,
13/7/2017,Yes,Natural,0,
14/7/2017,Yes,Natural,1,
15/7/2017,Yes,Natural,1,
16/7/2017,Yes,Natural,0,
17/7/2017,Yes,Natural,0,
18/7/2017,Yes,Natural,2,
19/7/2017,Yes,Natural,2,
20/7/2017,Yes,Natural,10,
21/7/2017,Yes,Natural,10,
22/7/2017,Yes,Natural,10,
23/7/2017,Yes,Natural,10,
24/7/2017,Yes,Natural,5,
25/7/2017,Yes,Natural,2,
26/7/2017,Yes,Natural,0,
27/7/2017,Yes,Natural,0,
28/7/2017,Yes,Natural,10,
29/7/2017,Yes,Natural,10,
30/7/2017,Yes,Natural,5,
31/7/2017,Yes,Natural,0,
1/8/2017,Yes,Natural,0,
2/8/2017,Yes,Natural,0,
3/8/2017,Yes,Natural,0,
4/8/2017,Yes,Natural,5,
5/8/2017,Yes,Natural,15,
6/8/2017,Yes,Natural,40,
7/8/2017,Yes,Natural,45,
8/8/2017,Yes,Natural,55,
9/8/2017,Yes,Natural,55,
10/8/2017,Yes,Natural,55,
11/8/2017,Yes,Natural,50,
12/8/2017,Yes,Natural,40,
13/8/2017,Yes,Natural,35,
14/8/2017,Yes,Natural,25,
15/8/2017,Yes,Natural,10,
16/8/2017,Yes,Natural,5,
17/8/2017,Yes,Natural,5,
18/8/2017,Yes,Natural,10,
19/8/2017,Yes,Natural,30,
20/8/2017,Yes,Natural,30,
21/8/2017,Yes,Natural,35,
22/8/2017,Yes,Natural,35,
23/8/2017,Yes,Natural,25,
24/8/2017,Yes,Natural,35,
25/8/2017,Yes,Natural,30,
26/8/2017,Yes,Natural,30,
27/8/2017,Yes,Natural,35,
28/8/2017,Yes,Natural,37,
29/8/2017,Yes,Natural,37,
30/8/2017,Yes,Natural,37,
31/8/2017,Yes,Natural,37,
1/9/2017,Yes,Natural,35,
2/9/2017,Yes,Natural,30,
3/9/2017,Yes,Natural,20,
4/9/2017,Yes,Natural,20,
5/9/2017,Yes,Natural,25,
6/9/2017,Yes,Natural,40,
7/9/2017,Yes,Natural,40,
8/9/2017,Yes,Natural,40,
9/9/2017,Yes,Natural,40,
10/9/2017,Yes,Natural,40,
11/9/2017,Yes,Natural,30,
12/9/2017,Yes,Natural,30,
13/9/2017,Yes,Natural,20,
14/9/2017,Yes,Natural,30,
15/9/2017,Yes,Natural,20,
16/9/2017,Yes,Natural,20,
17/9/2017,Yes,Natural,20,
18/9/2017,Yes,Natural,15,
19/9/2017,Yes,Natural,15,
20/9/2017,Yes,Natural,15,
21/9/2017,Yes,Natural,10,
22/9/2017,Yes,Natural,15,
23/9/2017,Yes,Natural,10,
24/9/2017,Yes,Natural,10,
25/9/2017,Yes,Natural,5,
26/9/2017,Yes,Natural,2,
27/9/2017,Yes,Natural,1,
28/9/2017,Yes,Natural,0,
29/9/2017,Yes,Natural,0,
30/9/2017,Yes,Natural,0,
1/10/2017,Yes,Natural,0,
2/10/2017,Yes,Natural,0,
3/10/2017,Yes,Natural,0,
4/10/2017,Yes,Natural,0,
5/10/2017,Yes,Natural,0,
6/10/2017,Yes,Natural,0,
7/10/2017,Yes,Natural,0,
8/10/2017,Yes,Natural,0,
9/10/2017,No,,,
5/6/2017,Yes,Snow-making Average,0,
6/6/2017,Yes,Snow-making Average,0,
7/6/2017,Yes,Snow-making Average,0,
8/6/2017,Yes,Snow-making Average,0,
9/6/2017,Yes,Snow-making Average,0,
10/6/2017,Yes,Snow-making Average,20,
11/6/2017,Yes,Snow-making Average,20,
12/6/2017,Yes,Snow-making Average,15,
13/6/2017,Yes,Snow-making Average,20,
14/6/2017,Yes,Snow-making Average,20,
15/6/2017,Yes,Snow-making Average,15,
16/6/2017,Yes,Snow-making Average,20,
17/6/2017,Yes,Snow-making Average,20,
18/6/2017,Yes,Snow-making Average,20,
19/6/2017,Yes,Snow-making Average,20,
20/6/2017,Yes,Snow-making Average,20,
21/6/2017,Yes,Snow-making Average,20,
22/6/2017,Yes,Snow-making Average,20,
23/6/2017,Yes,Snow-making Average,20,
24/6/2017,Yes,Snow-making Average,20,
25/6/2017,Yes,Snow-making Average,30,
26/6/2017,Yes,Snow-making Average,30,
27/6/2017,Yes,Snow-making Average,30,
28/6/2017,Yes,Snow-making Average,30,
29/6/2017,Yes,Snow-making Average,30,
30/6/2017,Yes,Snow-making Average,35,
1/7/2017,Yes,Snow-making Average,35,
2/7/2017,Yes,Snow-making Average,40,
3/7/2017,Yes,Snow-making Average,40,
4/7/2017,Yes,Snow-making Average,35,
5/7/2017,Yes,Snow-making Average,35,
6/7/2017,Yes,Snow-making Average,35,
7/7/2017,Yes,Snow-making Average,35,
8/7/2017,Yes,Snow-making Average,35,
9/7/2017,Yes,Snow-making Average,40,
10/7/2017,Yes,Snow-making Average,40,
11/7/2017,Yes,Snow-making Average,40,
12/7/2017,Yes,Snow-making Average,40,
13/7/2017,Yes,Snow-making Average,40,
14/7/2017,Yes,Snow-making Average,40,
15/7/2017,Yes,Snow-making Average,45,
16/7/2017,Yes,Snow-making Average,50,
17/7/2017,Yes,Snow-making Average,50,
18/7/2017,Yes,Snow-making Average,50,
19/7/2017,Yes,Snow-making Average,50,
20/7/2017,Yes,Snow-making Average,60,
21/7/2017,Yes,Snow-making Average,65,
22/7/2017,Yes,Snow-making Average,65,
23/7/2017,Yes,Snow-making Average,65,
24/7/2017,Yes,Snow-making Average,65,
25/7/2017,Yes,Snow-making Average,60,
26/7/2017,Yes,Snow-making Average,60,
27/7/2017,Yes,Snow-making Average,65,
28/7/2017,Yes,Snow-making Average,70,
29/7/2017,Yes,Snow-making Average,70,
30/7/2017,Yes,Snow-making Average,65,
31/7/2017,Yes,Snow-making Average,60,
1/8/2017,Yes,Snow-making Average,60,
2/8/2017,Yes,Snow-making Average,60,
3/8/2017,Yes,Snow-making Average,60,
4/8/2017,Yes,Snow-making Average,60,
5/8/2017,Yes,Snow-making Average,65,
6/8/2017,Yes,Snow-making Average,70,
7/8/2017,Yes,Snow-making Average,80,
8/8/2017,Yes,Snow-making Average,95,
9/8/2017,Yes,Snow-making Average,95,
10/8/2017,Yes,Snow-making Average,95,
11/8/2017,Yes,Snow-making Average,95,
12/8/2017,Yes,Snow-making Average,95,
13/8/2017,Yes,Snow-making Average,90,
14/8/2017,Yes,Snow-making Average,90,
15/8/2017,Yes,Snow-making Average,90,
16/8/2017,Yes,Snow-making Average,90,
17/8/2017,Yes,Snow-making Average,90,
18/8/2017,Yes,Snow-making Average,100,
19/8/2017,Yes,Snow-making Average,120,
20/8/2017,Yes,Snow-making Average,120,
21/8/2017,Yes,Snow-making Average,120,
22/8/2017,Yes,Snow-making Average,120,
23/8/2017,Yes,Snow-making Average,120,
24/8/2017,Yes,Snow-making Average,120,
25/8/2017,Yes,Snow-making Average,120,
26/8/2017,Yes,Snow-making Average,120,
27/8/2017,Yes,Snow-making Average,120,
28/8/2017,Yes,Snow-making Average,130,
29/8/2017,Yes,Snow-making Average,130,
30/8/2017,Yes,Snow-making Average,130,
31/8/2017,Yes,Snow-making Average,130,
1/9/2017,Yes,Snow-making Average,125,
2/9/2017,Yes,Snow-making Average,125,
3/9/2017,Yes,Snow-making Average,120,
4/9/2017,Yes,Snow-making Average,120,
5/9/2017,Yes,Snow-making Average,110,
6/9/2017,Yes,Snow-making Average,130,
7/9/2017,Yes,Snow-making Average,130,
8/9/2017,Yes,Snow-making Average,125,
9/9/2017,Yes,Snow-making Average,125,
10/9/2017,Yes,Snow-making Average,120,
11/9/2017,Yes,Snow-making Average,120,
12/9/2017,Yes,Snow-making Average,110,
13/9/2017,Yes,Snow-making Average,110,
14/9/2017,Yes,Snow-making Average,100,
15/9/2017,Yes,Snow-making Average,100,
16/9/2017,Yes,Snow-making Average,100,
17/9/2017,Yes,Snow-making Average,100,
18/9/2017,Yes,Snow-making Average,100,
19/9/2017,Yes,Snow-making Average,100,
20/9/2017,Yes,Snow-making Average,90,
21/9/2017,Yes,Snow-making Average,80,
22/9/2017,Yes,Snow-making Average,70,
23/9/2017,Yes,Snow-making Average,60,
24/9/2017,Yes,Snow-making Average,50,
25/9/2017,Yes,Snow-making Average,50,
26/9/2017,Yes,Snow-making Average,40,
27/9/2017,Yes,Snow-making Average,30,
28/9/2017,Yes,Snow-making Average,20,
29/9/2017,Yes,Snow-making Average,15,
30/9/2017,Yes,Snow-making Average,10,
1/10/2017,Yes,Snow-making Average,10,
2/10/2017,Yes,Snow-making Average,0,
3/10/2017,Yes,Snow-making Average,0,
4/10/2017,Yes,Snow-making Average,0,
5/10/2017,Yes,Snow-making Average,0,
6/10/2017,Yes,Snow-making Average,0,
7/10/2017,Yes,Snow-making Average,0,
8/10/2017,Yes,Snow-making Average,0,
9/10/2017,No,,,
5/6/2018,No,,,
6/6/2018,No,,,
7/6/2018,No,,,
8/6/2018,No,,,
9/6/2018,Yes,Snow-making Average,20,
10/6/2018,Yes,Snow-making Average,15,
11/6/2018,Yes,Snow-making Average,10,
12/6/2018,Yes,Snow-making Average,5,
13/6/2018,Yes,Snow-making Average,5,
14/6/2018,Yes,Snow-making Average,2,
15/6/2018,Yes,Snow-making Average,2,
16/6/2018,Yes,Snow-making Average,5,
17/6/2018,Yes,Snow-making Average,35,
18/6/2018,Yes,Snow-making Average,35,
19/6/2018,Yes,Snow-making Average,35,
20/6/2018,Yes,Snow-making Average,30,
21/6/2018,Yes,Snow-making Average,30,
22/6/2018,Yes,Snow-making Average,25,
23/6/2018,Yes,Snow-making Average,25,
24/6/2018,Yes,Snow-making Average,35,
25/6/2018,Yes,Snow-making Average,35,
26/6/2018,Yes,Snow-making Average,35,
27/6/2018,Yes,Snow-making Average,40,
28/6/2018,Yes,Snow-making Average,40,
29/6/2018,Yes,Snow-making Average,40,
30/6/2018,Yes,Snow-making Average,45,
1/7/2018,Yes,Snow-making Average,45,
2/7/2018,Yes,Snow-making Average,45,
3/7/2018,Yes,Snow-making Average,45,
4/7/2018,Yes,Snow-making Average,45,
5/7/2018,Yes,Snow-making Average,45,
6/7/2018,Yes,Snow-making Average,45,
7/7/2018,Yes,Snow-making Average,45,
8/7/2018,Yes,Snow-making Average,50,
9/7/2018,Yes,Snow-making Average,50,
10/7/2018,Yes,Snow-making Average,50,
11/7/2018,Yes,Snow-making Average,55,
12/7/2018,Yes,Snow-making Average,55,
13/7/2018,Yes,Snow-making Average,55,
14/7/2018,Yes,Snow-making Average,55,
15/7/2018,Yes,Snow-making Average,60,
16/7/2018,Yes,Snow-making Average,60,
17/7/2018,Yes,Snow-making Average,60,
18/7/2018,Yes,Snow-making Average,60,
19/7/2018,Yes,Snow-making Average,60,
20/7/2018,Yes,Snow-making Average,60,
21/7/2018,Yes,Snow-making Average,75,
22/7/2018,Yes,Snow-making Average,75,
23/7/2018,Yes,Snow-making Average,75,
24/7/2018,Yes,Snow-making Average,75,
25/7/2018,Yes,Snow-making Average,75,
26/7/2018,Yes,Snow-making Average,75,
27/7/2018,Yes,Snow-making Average,75,
28/7/2018,Yes,Snow-making Average,75,
29/7/2018,Yes,Snow-making Average,70,
30/7/2018,Yes,Snow-making Average,75,
31/7/2018,Yes,Snow-making Average,75,
1/8/2018,Yes,Snow-making Average,75,
2/8/2018,Yes,Snow-making Average,75,
3/8/2018,Yes,Snow-making Average,75,
4/8/2018,Yes,Snow-making Average,70,
5/8/2018,Yes,Snow-making Average,60,
6/8/2018,Yes,Snow-making Average,65,
7/8/2018,Yes,Snow-making Average,70,
8/8/2018,Yes,Snow-making Average,80,
9/8/2018,Yes,Snow-making Average,80,
10/8/2018,Yes,Snow-making Average,80,
11/8/2018,Yes,Snow-making Average,80,
12/8/2018,Yes,Snow-making Average,100,
13/8/2018,Yes,Snow-making Average,90,
14/8/2018,Yes,Snow-making Average,85,
15/8/2018,Yes,Snow-making Average,85,
16/8/2018,Yes,Snow-making Average,85,
17/8/2018,Yes,Snow-making Average,80,
18/8/2018,Yes,Snow-making Average,85,
19/8/2018,Yes,Snow-making Average,100,
20/8/2018,Yes,Snow-making Average,100,
21/8/2018,Yes,Snow-making Average,100,
22/8/2018,Yes,Snow-making Average,100,
23/8/2018,Yes,Snow-making Average,100,
24/8/2018,Yes,Snow-making Average,100,
25/8/2018,Yes,Snow-making Average,100,
26/8/2018,Yes,Snow-making Average,100,
27/8/2018,Yes,Snow-making Average,100,
28/8/2018,Yes,Snow-making Average,100,
29/8/2018,Yes,Snow-making Average,100,
30/8/2018,Yes,Snow-making Average,100,
31/8/2018,Yes,Snow-making Average,90,
1/9/2018,Yes,Snow-making Average,90,
2/9/2018,Yes,Snow-making Average,90,
3/9/2018,Yes,Snow-making Average,90,
4/9/2018,Yes,Snow-making Average,90,
5/9/2018,Yes,Snow-making Average,90,
6/9/2018,Yes,Snow-making Average,80,
7/9/2018,Yes,Snow-making Average,80,
8/9/2018,Yes,Snow-making Average,80,
9/9/2018,Yes,Snow-making Average,80,
10/9/2018,Yes,Snow-making Average,80,
11/9/2018,Yes,Snow-making Average,70,
12/9/2018,Yes,Snow-making Average,65,
13/9/2018,Yes,Snow-making Average,60,
14/9/2018,Yes,Snow-making Average,30,
15/9/2018,Yes,Snow-making Average,20,
16/9/2018,Yes,Snow-making Average,20,
17/9/2018,Yes,Snow-making Average,25,
18/9/2018,Yes,Snow-making Average,20,
19/9/2018,Yes,Snow-making Average,10,
20/9/2018,Yes,Snow-making Average,10,
21/9/2018,Yes,Snow-making Average,10,
22/9/2018,Yes,Snow-making Average,5,
23/9/2018,Yes,Snow-making Average,5,
24/9/2018,Yes,Snow-making Average,2,
25/9/2018,Yes,Snow-making Average,1,
26/9/2018,Yes,Snow-making Average,1,
27/9/2018,Yes,Snow-making Average,1,
28/9/2018,Yes,Snow-making Average,0,
29/9/2018,Yes,Snow-making Average,1,
30/9/2018,Yes,Snow-making Average,0,
1/10/2018,No,,,
2/10/2018,No,,,
3/10/2018,No,,,
4/10/2018,No,,,
5/10/2018,No,,,
6/10/2018,No,,,
7/10/2018,No,,,
8/10/2018,No,,,
5/6/2019,No,,,
6/6/2019,No,,,
7/6/2019,No,,,
8/6/2019,Yes,Snow-making Average,80,
9/6/2019,Yes,Snow-making Average,60,
10/6/2019,Yes,Snow-making Average,60,
11/6/2019,Yes,Snow-making Average,40,
12/6/2019,Yes,Snow-making Average,40,
13/6/2019,Yes,Snow-making Average,40,
14/6/2019,Yes,Snow-making Average,40,
15/6/2019,Yes,Snow-making Average,40,
16/6/2019,Yes,Snow-making Average,40,
17/6/2019,Yes,Snow-making Average,40,
18/6/2019,Yes,Snow-making Average,40,
19/6/2019,Yes,Snow-making Average,40,
20/6/2019,Yes,Snow-making Average,60,
21/6/2019,Yes,Snow-making Average,60,
22/6/2019,Yes,Snow-making Average,60,
23/6/2019,Yes,Snow-making Average,40,
24/6/2019,Yes,Snow-making Average,60,
25/6/2019,Yes,Snow-making Average,60,
26/6/2019,Yes,Snow-making Average,60,
27/6/2019,Yes,Snow-making Average,60,
28/6/2019,Yes,Snow-making Average,60,
29/6/2019,Yes,Snow-making Average,50,
30/6/2019,Yes,Snow-making Average,40,
1/7/2019,Yes,Snow-making Average,50,
2/7/2019,Yes,Snow-making Average,60,
3/7/2019,Yes,Snow-making Average,60,
4/7/2019,Yes,Snow-making Average,60,
5/7/2019,Yes,Snow-making Average,60,
6/7/2019,Yes,Snow-making Average,50,
7/7/2019,Yes,Snow-making Average,40,
8/7/2019,Yes,Snow-making Average,30,
9/7/2019,Yes,Snow-making Average,40,
10/7/2019,Yes,Snow-making Average,30,
11/7/2019,Yes,Snow-making Average,30,
12/7/2019,Yes,Snow-making Average,30,
13/7/2019,Yes,Snow-making Average,40,
14/7/2019,Yes,Snow-making Average,40,
15/7/2019,Yes,Snow-making Average,60,
16/7/2019,Yes,Snow-making Average,60,
17/7/2019,Yes,Snow-making Average,60,
18/7/2019,Yes,Snow-making Average,60,
19/7/2019,Yes,Snow-making Average,70,
20/7/2019,Yes,Snow-making Average,70,
21/7/2019,Yes,Snow-making Average,60,
22/7/2019,Yes,Snow-making Average,60,
23/7/2019,Yes,Snow-making Average,60,
24/7/2019,Yes,Snow-making Average,60,
25/7/2019,Yes,Snow-making Average,55,
26/7/2019,Yes,Snow-making Average,50,
27/7/2019,Yes,Snow-making Average,50,
28/7/2019,Yes,Snow-making Average,80,
29/7/2019,Yes,Snow-making Average,80,
30/7/2019,Yes,Snow-making Average,80,
31/7/2019,Yes,Snow-making Average,80,
1/8/2019,Yes,Snow-making Average,80,
2/8/2019,Yes,Snow-making Average,80,
3/8/2019,Yes,Snow-making Average,70,
4/8/2019,Yes,Snow-making Average,70,
5/8/2019,Yes,Snow-making Average,70,
6/8/2019,Yes,Snow-making Average,70,
7/8/2019,Yes,Snow-making Average,70,
8/8/2019,Yes,Snow-making Average,70,
9/8/2019,Yes,Snow-making Average,90,
10/8/2019,Yes,Snow-making Average,90,
11/8/2019,Yes,Snow-making Average,100,
12/8/2019,Yes,Snow-making Average,120,
13/8/2019,Yes,Snow-making Average,120,
14/8/2019,Yes,Snow-making Average,120,
15/8/2019,Yes,Snow-making Average,110,
16/8/2019,Yes,Snow-making Average,100,
17/8/2019,Yes,Snow-making Average,100,
18/8/2019,Yes,Snow-making Average,100,
19/8/2019,Yes,Snow-making Average,100,
20/8/2019,Yes,Snow-making Average,110,
21/8/2019,Yes,Snow-making Average,90,
22/8/2019,Yes,Snow-making Average,80,
23/8/2019,Yes,Snow-making Average,80,
24/8/2019,Yes,Snow-making Average,80,
25/8/2019,Yes,Snow-making Average,85,
26/8/2019,Yes,Snow-making Average,90,
27/8/2019,Yes,Snow-making Average,80,
28/8/2019,Yes,Snow-making Average,80,
29/8/2019,Yes,Snow-making Average,85,
30/8/2019,Yes,Snow-making Average,85,
31/8/2019,Yes,Snow-making Average,85,
1/9/2019,Yes,Snow-making Average,85,
2/9/2019,Yes,Snow-making Average,85,
3/9/2019,Yes,Snow-making Average,85,
4/9/2019,Yes,Snow-making Average,75,
5/9/2019,Yes,Snow-making Average,70,
6/9/2019,Yes,Snow-making Average,80,
7/9/2019,Yes,Snow-making Average,90,
8/9/2019,Yes,Snow-making Average,90,
9/9/2019,Yes,Snow-making Average,100,
10/9/2019,Yes,Snow-making Average,100,
11/9/2019,Yes,Snow-making Average,100,
12/9/2019,Yes,Snow-making Average,100,
13/9/2019,Yes,Snow-making Average,90,
14/9/2019,Yes,Snow-making Average,90,
15/9/2019,Yes,Snow-making Average,90,
16/9/2019,Yes,Snow-making Average,90,
17/9/2019,Yes,Snow-making Average,90,
18/9/2019,Yes,Snow-making Average,90,
19/9/2019,Yes,Snow-making Average,80,
20/9/2019,Yes,Snow-making Average,40,
21/9/2019,Yes,Snow-making Average,20,
22/9/2019,Yes,Snow-making Average,10,
23/9/2019,Yes,Snow-making Average,10,
24/9/2019,Yes,Snow-making Average,10,
25/9/2019,Yes,Snow-making Average,10,
26/9/2019,Yes,Snow-making Average,10,
27/9/2019,Yes,Snow-making Average,10,
28/9/2019,Yes,Snow-making Average,10,
29/9/2019,Yes,Snow-making Average,10,
30/9/2019,No,,,
1/10/2019,No,,,
2/10/2019,No,,,
3/10/2019,No,,,
4/10/2019,No,,,
5/10/2019,No,,,
6/10/2019,No,,,
7/10/2019,No,,,
8/10/2019,No,,,
5/6/2020,Yes,Snow-making Average,3,
6/6/2020,Yes,Snow-making Average,4,
7/6/2020,Yes,Snow-making Average,4,
8/6/2020,Yes,Snow-making Average,5,
9/6/2020,Yes,Snow-making Average,10,
10/6/2020,Yes,Snow-making Average,10,
11/6/2020,Yes,Snow-making Average,10,
12/6/2020,Yes,Snow-making Average,10,
13/6/2020,Yes,Snow-making Average,10,
14/6/2020,Yes,Snow-making Average,6,
15/6/2020,Yes,Snow-making Average,4,
16/6/2020,Yes,Snow-making Average,5,
17/6/2020,Yes,Snow-making Average,5,
18/6/2020,Yes,Snow-making Average,6,
19/6/2020,Yes,Snow-making Average,7,
20/6/2020,Yes,Snow-making Average,8,
21/6/2020,Yes,Snow-making Average,10,
22/6/2020,Yes,Snow-making Average,10,
23/6/2020,Yes,Snow-making Average,10,
24/6/2020,Yes,Snow-making Average,10,
25/6/2020,Yes,Snow-making Average,10,
26/6/2020,Yes,Snow-making Average,12,
27/6/2020,Yes,Snow-making Average,14,
28/6/2020,Yes,Snow-making Average,12,
29/6/2020,Yes,Snow-making Average,12,
30/6/2020,Yes,Snow-making Average,12,
1/7/2020,Yes,Snow-making Average,15,
2/7/2020,Yes,Snow-making Average,20,
3/7/2020,Yes,Snow-making Average,25,
4/7/2020,Yes,Snow-making Average,30,
5/7/2020,Yes,Snow-making Average,30,
6/7/2020,Yes,Snow-making Average,30,
7/7/2020,Yes,Snow-making Average,35,
8/7/2020,Yes,Snow-making Average,40,
9/7/2020,No,,,
10/7/2020,No,,,
11/7/2020,No,,,
12/7/2020,No,,,
13/7/2020,No,,,
14/7/2020,No,,,
15/7/2020,No,,,
16/7/2020,No,,,
17/7/2020,No,,,
18/7/2020,No,,,
19/7/2020,No,,,
20/7/2020,No,,,
21/7/2020,No,,,
22/7/2020,No,,,
23/7/2020,No,,,
24/7/2020,No,,,
25/7/2020,No,,,
26/7/2020,No,,,
27/7/2020,No,,,
28/7/2020,No,,,
29/7/2020,No,,,
30/7/2020,No,,,
31/7/2020,No,,,
1/8/2020,No,,,
2/8/2020,No,,,
3/8/2020,No,,,
4/8/2020,No,,,
5/8/2020,No,,,
6/8/2020,No,,,
7/8/2020,No,,,
8/8/2020,No,,,
9/8/2020,No,,,
10/8/2020,No,,,
11/8/2020,No,,,
12/8/2020,No,,,
13/8/2020,No,,,
14/8/2020,No,,,
15/8/2020,No,,,
16/8/2020,No,,,
17/8/2020,No,,,
18/8/2020,No,,,
19/8/2020,No,,,
20/8/2020,No,,,
21/8/2020,No,,,
22/8/2020,No,,,
23/8/2020,No,,,
24/8/2020,No,,,
25/8/2020,No,,,
26/8/2020,No,,,
27/8/2020,No,,,
28/8/2020,No,,,
29/8/2020,No,,,
30/8/2020,No,,,
31/8/2020,No,,,
1/9/2020,No,,,
2/9/2020,No,,,
3/9/2020,No,,,
4/9/2020,No,,,
5/9/2020,No,,,
6/9/2020,No,,,
7/9/2020,No,,,
8/9/2020,No,,,
9/9/2020,No,,,
10/9/2020,No,,,
11/9/2020,No,,,
12/9/2020,No,,,
13/9/2020,No,,,
14/9/2020,No,,,
15/9/2020,No,,,
16/9/2020,No,,,
17/9/2020,No,,,
18/9/2020,No,,,
19/9/2020,No,,,
20/9/2020,No,,,
21/9/2020,No,,,
22/9/2020,No,,,
23/9/2020,No,,,
24/9/2020,No,,,
25/9/2020,No,,,
26/9/2020,No,,,
27/9/2020,No,,,
28/9/2020,No,,,
29/9/2020,No,,,
30/9/2020,No,,,
1/10/2020,No,,,
2/10/2020,No,,,
3/10/2020,No,,,
4/10/2020,No,,,
5/10/2020,No,,,
6/10/2020,No,,,
7/10/2020,No,,,
8/10/2020,No,,,
5/6/2021,No,,,
6/6/2021,No,,,
7/6/2021,No,,,
8/6/2021,No,,,
9/6/2021,No,,,
10/6/2021,No,,,
11/6/2021,No,,,
12/6/2021,Yes,Snow-making Average,50,
13/6/2021,Yes,Snow-making Average,50,
14/6/2021,Yes,Snow-making Average,50,
15/6/2021,Yes,Snow-making Average,45,
16/6/2021,Yes,Snow-making Average,40,
17/6/2021,Yes,Snow-making Average,40,
18/6/2021,Yes,Snow-making Average,35,
19/6/2021,Yes,Snow-making Average,30,
20/6/2021,Yes,Snow-making Average,30,
21/6/2021,Yes,Snow-making Average,30,
22/6/2021,Yes,Snow-making Average,30,
23/6/2021,Yes,Snow-making Average,25,
24/6/2021,Yes,Snow-making Average,25,
25/6/2021,Yes,Snow-making Average,25,
26/6/2021,Yes,Snow-making Average,25,
27/6/2021,Yes,Snow-making Average,30,
28/6/2021,Yes,Snow-making Average,20,
29/6/2021,Yes,Snow-making Average,20,
30/6/2021,Yes,Snow-making Average,25,
1/7/2021,Yes,Snow-making Average,30,
2/7/2021,Yes,Snow-making Average,30,
3/7/2021,Yes,Snow-making Average,35,
4/7/2021,Yes,Snow-making Average,40,
5/7/2021,Yes,Snow-making Average,40,
6/7/2021,Yes,Snow-making Average,40,
7/7/2021,Yes,Snow-making Average,35,
8/7/2021,Yes,Snow-making Average,30,
9/7/2021,Yes,Snow-making Average,30,
10/7/2021,Yes,Snow-making Average,20,
11/7/2021,Yes,Snow-making Average,30,
12/7/2021,Yes,Snow-making Average,35,
13/7/2021,Yes,Snow-making Average,35,
14/7/2021,Yes,Snow-making Average,30,
15/7/2021,Yes,Snow-making Average,30,
16/7/2021,Yes,Snow-making Average,25,
17/7/2021,Yes,Snow-making Average,27,
18/7/2021,Yes,Snow-making Average,32,
19/7/2021,Yes,Snow-making Average,32,
20/7/2021,Yes,Snow-making Average,45,
21/7/2021,Yes,Snow-making Average,45,
22/7/2021,Yes,Snow-making Average,40,
23/7/2021,Yes,Snow-making Average,40,
24/7/2021,Yes,Snow-making Average,42,
25/7/2021,Yes,Snow-making Average,60,
26/7/2021,Yes,Snow-making Average,50,
27/7/2021,Yes,Snow-making Average,40,
28/7/2021,Yes,Snow-making Average,30,
29/7/2021,Yes,Snow-making Average,50,
30/7/2021,Yes,Snow-making Average,50,
31/7/2021,Yes,Snow-making Average,55,
1/8/2021,Yes,Snow-making Average,60,
2/8/2021,Yes,Snow-making Average,55,
3/8/2021,Yes,Snow-making Average,55,
4/8/2021,Yes,Snow-making Average,55,
5/8/2021,Yes,Snow-making Average,55,
6/8/2021,Yes,Snow-making Average,55,
7/8/2021,Yes,Snow-making Average,55,
8/8/2021,Yes,Snow-making Average,50,
9/8/2021,Yes,Snow-making Average,50,
10/8/2021,Yes,Snow-making Average,50,
11/8/2021,Yes,Snow-making Average,45,
12/8/2021,Yes,Snow-making Average,40,
13/8/2021,Yes,Snow-making Average,38,
14/8/2021,Yes,Snow-making Average,40,
15/8/2021,Yes,Snow-making Average,40,
16/8/2021,Yes,Snow-making Average,40,
17/8/2021,Yes,Snow-making Average,40,
18/8/2021,Yes,Snow-making Average,40,
19/8/2021,Yes,Snow-making Average,40,
20/8/2021,Yes,Snow-making Average,40,
21/8/2021,Yes,Snow-making Average,40,
22/8/2021,Yes,Snow-making Average,40,
23/8/2021,Yes,Snow-making Average,30,
24/8/2021,Yes,Snow-making Average,25,
25/8/2021,Yes,Snow-making Average,20,
26/8/2021,Yes,Snow-making Average,20,
27/8/2021,Yes,Snow-making Average,20,
28/8/2021,Yes,Snow-making Average,20,
29/8/2021,Yes,Snow-making Average,20,
30/8/2021,Yes,Snow-making Average,20,
31/8/2021,Yes,Snow-making Average,15,
1/9/2021,Yes,Snow-making Average,15,
2/9/2021,Yes,Snow-making Average,10,
3/9/2021,Yes,Snow-making Average,5,
4/9/2021,Yes,Snow-making Average,2,
5/9/2021,Yes,Snow-making Average,5,
6/9/2021,Yes,Snow-making Average,3,
7/9/2021,Yes,Snow-making Average,3,
